comapnyName,datePublished,ratingValue,reviewBody
Udemy,2020-06-08T12:12:02.000Z,1,When you purchase a course with Udemy you are supposed to have LIFETIME access.  I have purchased material that I knew I would need i the future and now the course is no longer available for me to use although they have a similar course on the same subject but will not give me access to that.  I will not purchase courses in the future with this company because of this and will look to seek alternative training providers.
Udemy,2020-06-07T01:32:43.000Z,3,"from my own experience some courses are very interesting, however support just takes months to answer you, sometimes it doesn't at all.."
Udemy,2020-06-05T07:22:06.000Z,1,My account is banned and I have tried several times to talk to the support team for resolution but I got nothing in terms of response.
Udemy,2021-01-07T23:59:30.000Z,1,They sell courses without clarifying that the teachers are not scammers. So i bought a bunch of jason allen courses and they are full of false promises. I want my money back because I bought a course that doesn exist. Udemy dont answer my messages through udemy website support for WEEKS. I just want my money and dont be scammed again. ..
Udemy,2020-05-30T12:46:48.000Z,1,"My account just got banned on Udemy, guess why? I was trying to publish a course on their platform and during the verification process, I asked the support if they have any other verification method other than the one provided they responded back with a ban on my account + I can't even access the courses I bought and they said it's their final decision because the employer apparently didn't like that I am asking for another verification method her name is Carolina H what a silly person she is."
Udemy,2020-05-27T17:33:33.000Z,5,"OKAY THIS IS TRULY SHOCKING!As someone already wrote down here, how on earth there are negative reviews? I may tell you why... but first my review!I cannot thank Udemy enough for the excellent platform, and probably for the reason why I can keep my job in this current crisis having learnt fundamental skills to make me more essential for my company a very competitive prices, as they can count on total revenue with high volume and I assume some form of reward to tutors based on popularity. The platform is excellent, only one downside is FIX YOUR DOWNLOAD AS EVERYTHING IS CALL ORIGINAL FOR THE PAST TWO MONTHS!!! Here we go that is my downside for this platform.Courses are various and it is up to you to read the reviews and ensure it fits your need, I had to refund two courses as they were not exactly what I was looking for, one I was 80% through it and they refunded it no question asked, on 20 courses I refunded only two.Now for the dumb down here talking about OFFICIAL ACCREDITATION, this is a private learning platform, common sense dictate that they are not official as such but you can prepare for any official accreditation, if needed, eventually on the job market what matter is what you can do and what's on your CV anyway.Also certain things are relevant for each course only, such as response time from a tutor, so far I got all courses where tutor replied in more than excellent time (hours not days) and what I learned in the subject I am following is priceless, i.e. a 3D course in London for a week is £900 (from) I got to a mid level user here for 1/100th less, same with coding.Prices: They are always on sale, consider the sale price as normal however really some courses are worth the asking price not on sale, it is incredible how they can achieve so low prices ensuring tutor Q&A Support for like a ridiculously dirty cheap price, we can just thank them to make everyone happy here, tutors and users.Support so far has been helpful, except done for this two months lasting bug with the downloads naming. They are quick even during the pandemic, for refunds most of the time you don't need to speak to no one.Video Quality: That's up to the tutors often, if they record 720p they record 720p, not much can be done... however all courses I have had are 1080p which is plenty for computer related courses.Really this platform is a god send for anyone wishing to improve him/herself, one thing, when you take a course you pay for the course not to harass a tutor in the Q&A about your own bloody specific needs for your project, it  is not a consultancy firm, is a TRAINING, you learn you apply and you ask question related to the course, not your own job!!! That is really irritating as Q&A are full of not relevant cluttery questions on some courses."
Udemy,2020-05-27T14:10:43.000Z,1,I bought a course and halfway through the sound stopped working. You can follow the subtitle but otherwise completely useless. What a waste!!I contacted their customer service more than a dozen times and I am still waiting to hear from them. This is extremely poor customer and technical service! Never again!
Udemy,2020-05-24T17:12:58.000Z,1,They offer career coaching courses. They are not an accredited route to becoming a Careers Practitioner in a school or college in the UK. Search the National Careers Service website for trusted advice on how to become a Careers Practitioner
Udemy,2020-05-21T10:39:49.000Z,5,I am very happy with Udemy. There are so many high-quality IT courses which will help you with your job or university. Obviously don't buy them when they are for like 100 pounds or more just wait for sales.Jakub
Udemy,2020-05-18T19:59:50.000Z,2,"Video lessons keep pausing. Takes roughly an hour to watch a 20min lesson. It seems I’m not the only One having the problem on a Pilates course. Very difficult getting the problem resolved, I’m still working on it 4 weeks after purchasing the course."
Udemy,2020-05-17T09:59:00.000Z,1,"I’ve bought a number of courses on Udemy and overall, they have met my expectations, with a few exceptions. However, my negative review is about Udemy’s business practices, which in my view exploit existing loyal users by inflating prices. I’ll use the latest example of a stock trading course, which I’ve just purchased. When I googled the course, I found it advertised on Udemy for £13.99, which I thought was a very good price. This type of price is usually available when they have sales on, so I was happy to purchase the course. I followed the link and logged into my Udemy’s account, only to find out that the price had now jumped to £199 pounds with no explanation about the price difference. There was no reference to the fact that the cheaper price might only be available to new users or anything like that. I was just presented with the higher price and expected to complete the transaction, which I didn’t. At this point, I log out of my account and run the search again, but the price displayed is still £ 199 pounds. I thought that it could be because of cookies downloaded when I was browsing the Udemy’s site but clearing the browser cache didn’t fix the issue. I then tried to run the search from another computer, only to be presented again with the high price of £ 199 pounds. It then occurred to me that the Udemy’s system might now be using my home IP address to block me from seeing the cheaper prices on offer, regardless of what computer I was using.  At that point, I cleared the browser cache, connected to a VPN service, which changed my public IP address and run the search again. Guess what? The course was priced again at £13.99. I then just opened a new account in Udemy and purchased the course at the advertised price of £ 13.99. Are these the business practices one would expect from a company that wants to build a loyal user base??"
Udemy,2020-05-15T12:59:49.000Z,4,The prices are quite reasonable and I definitely recommend.
Udemy,2020-05-13T20:05:20.000Z,1,"Attention ce site est une arnaque! ""Formation intégrale à Fusion 360"" dure une heure et n'aborde que 1/1000 du logiciel, on y apprends a faire les esquisses et c'est tout il manque 99% du cours. Please note this site is a scam! ""Integral training in Fusion 360"" lasts an hour and covers only 1/1000 of the software, we learn to do the sketches and that's all 99% of the course is missing"
Udemy,2020-05-11T15:48:57.000Z,5,"Thoroughly enjoyed my course on Metacognition, excellent pace,  loads of resources given and now I able to use this with my students. Thank you"
Udemy,2020-05-10T23:58:16.000Z,5,"I'm surprised by the overall negative reviews, but after reading many individual ones, it seems some people either 1) Didn't take the time to learn or understand the platform, the return policy, etc, 2) Seem to expect a formal college type class for $10-$15, or 3) Were unhappy with a course and instead of rate the course in Udemy, they decided to blame Udemy as a whole. Udemy simply provides the platform for everyday people to house and sell their courses. Keeping in mind that we're often learning from average people with the skills or knowledge we want, I'm extremely happy with the Udemy platform. They often have sales, where we can get courses for $10-$15. (As long as the content creators participate in the sales. Those who don't usually get far less sales, so boo on them.) Keeping that in mind, the courses often exceed my expectations, and I feel I get more value than what I pay. That said, I would not buy courses that aren't on sale because they have sales at least once a month. I've gotten a couple of crap courses before, and like most others do, I give honest feedback and request a refund within the 30 day money back guarantee. Then I pay nothing for the crappy course, and the instructor doesn't get my money, pretty simple. Those who obviously rush to put crap on Udemy for a quick buck, they get run off pretty quickly, either from Udemy or due to a ruined reputation. Thanks to the consumers who leave negative reviews on the courses themselves. After all, it's the low quality instructors who deserve the bad rap, not Udemy. If you want a formal education or to be taught by licensed teachers, there's Coursera and many online college campuses. For several thousand dollars, you can get exactly what you're looking for! As for me, I'm happy to learn exactly what I want to learn at the moment, get in and get out for about $13. I've been a regular Udemy consumer for about 4 years now, and I own over a hundred courses. What's nice is you can easily discover who the high quality teachers are and which ones often update their courses. After all, once you purchase a course, you get lifetime access. This is especially important when purchasing something tech related. It makes it nice to pop in a course I've owned for 3 years and get updated content to refresh with. I own many courses because I've found much more quality than crap overall and highly recommend Udemy for those who understand what it's all about."
Udemy,2020-05-07T18:02:25.000Z,5,"You won’t get the same level of education from a University degree but for the price you shouldn’t expect that. For the £13.99 price I’ve paid for the courses I’ve taken they have been great value for money. I wouldn’t say the courses are worth much more than that price though, so probably wouldn’t pay “full” price for any of them."
Udemy,2020-05-06T15:40:07.000Z,4,It is a good tool when you start learning programming. Unfortunatelly after you get to certain level of knowledge it comes time you need to start working with real people.
Udemy,2020-05-02T04:31:01.000Z,1,"The unbelievable drama just to get on as they don't allow us to choose our own passwords.  Then I had the same issue as others have mentioned where the course was $14.99, but when I realised that I had signed up years ago and logged in with my original account it gave me an error message when I went to checkout. Low & behold even though it stated the 'startlearningnow' coupon had been applied the cost was now $209.  If I wasn't paying attention I would have paid $209 instead of the $14.99.  Completely unethical!!!!!"
Udemy,2020-05-01T18:31:33.000Z,1,"Total waste of money..I purchased 2 courses for CPD that I require. I watched the video then  worked through the course work completing questions at the end of each module. Checked my email da da ..there was my diploma!!!! I hadn't even submitted the last  'marked assignment' that I had spent time working on. I decided to take a look at the 2nd course, downloaded the PDF course manual then watched the video... there it was, another certificate of completion with no work submitted. What I am really angry about is that I spent a considerable amount of time of the first course completing the tasks and questions and the certificate only shows the time spent watching the video. So it looks like I only have 32 minutes for my CPD when I have worked a lot longer than that. I can read the PDF course work and gain information but my job requires hours of CPD which these courses don't give, even if you do the work.It is  worrying that I now have a 'diploma' in couples counselling, from this provider, yet I haven't done any work..."
Udemy,2020-04-30T12:56:14.000Z,5,I have accessed a number of free courses using Udemy and they have been great so far. Granted I probably wouldn't have paid for them as they are little more than a YouTube video and some notes but they have good content considering it's free. Great to keep me busy and up skill whilst off work due to Coronavirus.
Udemy,2020-04-29T13:43:38.000Z,4,"Personally very happy with many of my courses.Wouldnt pay full price, abut at £10-15, really great value for money.They even let me merge two of my accounts together to consolidate my library.Allowed me to return a course whenever I have needed it.A few dud courses (which is why this is a 4, not a 5), but you can always return a course if you do so in a timely manner."
Udemy,2020-04-28T21:32:29.000Z,1,"I signed up with the offer that my first course would cost me £13.99. When I went to check out for the course I was interested in at the last second I was nearly charged the full £100 for the course. If I hadn't noticed in my paypal screen whilst checking out I would've paid the full price. In my eyes this reeks of banditry and is not good business practice... I would recommend strongly considering working with people who will try and pull this on new customers, let alone long term ones."
Udemy,2020-04-28T20:29:56.000Z,4,"I am pretty happy with many of the courses I have taken from Udemy.I have had a few clunkers, but Udemy offers a 30 day happiness guarentee and they refund you straight away when you pay for a class that you are unhappy with.Quibble free refunds."
Udemy,2020-04-24T18:10:58.000Z,5,"It's completely ok on grades. A lot of information and education that you can absorbe. People are complaining about the system of Udemy, that's quite sad but the learning are totally worth it. 5 stars They deserved it."
Udemy,2020-06-01T05:52:48.000Z,3,"My wife recently purchased a few Udemy courses for my birthday.  I so wish I'd checked this out much sooner!  All this time wasted.The 2.7 rating on here is very harsh, but you only have to scroll back a few reviews and see people complain about the course content they signed up for.  Feed that back on the course itself within Udemy.  Thats not the fault of Udemy.  The reviews within udemy are useful to get peoples feelings before you enroll or not.Edit: I have just contradicted myself and knocked this 5* review down to 3* because of the inconsistency in the pricing.  The course 'The Complete Web Developer in 2020: Zero to Mastery' is currently showing as being £13.99 in the app with a 67% discount from £44.99.  Now if I look at the exact same course on the website, it is listed as £16.99 with a 92% discount from £199.99.  Same course, same log in details, different price.  So before i purchase any courses, I have to check the website AND the app for the best price."
Udemy,2020-07-04T15:15:32.000Z,4,Not bad. The training isn't the very best available and trainers seem inexperienced but it's cheap and gets you started.
Udemy,2020-04-21T14:21:29.000Z,1,"What a cock up before I even get started!Three days go I signed up for a simple ""Beginners CANON Digital SLR (DSLR) Photography."" course I paid the £12.99 by card and was ready to go. Alas, on login for the start, the Udemy site tells me I am signed up for ""Beginners NIKON...DSLR.."" and not CANON!I immediately contacted Udemy and explained my predicament and suggested they either swap the course over for me to the one I originally selected or give me a refund and I can then start again with the course I had intended. There is a limit of 3 days before this offer expires! Three days later and nothing from Udemy. Would you believe it?  Udemy do a cart load of courses teaching all you need to know about good customer service. Great to hear from you Udemy!"
Udemy,2020-04-20T19:08:10.000Z,5,I enjoyed both the courses I am doing. Great introduction to subject with much more extra information. I bought both courses discounted too. Thank you ... I get to learn new subjects at an affordable cost which I wouldn’t have otherwise been able to do.
Udemy,2020-04-13T11:54:02.000Z,5,"Of course, you have to get used first with their promotional model. And NEVER pay for a course, unless it is in promotion, at just $10-$15 US dollars. And they usually have such a window every few days. If not, just create a new user account, from another email...I passed several AWS certifications just in the last month with very cheap courses and practice tests from Udemy. Most of them have a 30-day return policy they honor immediately. I returned once (a while ago) a course I was not happy with, and I got the money back with no problems at all.I'm fully aware many instructor may not be very happy with their commission, as Udemy charges 50%+ for most of their courses. But for student this is a great alternative to 10 times more expensive rip-offs such as Pluralsight or CloudAcademy, to name just two.And don't forget to check their free courses, as many new instructors offer such quality deals when they try to take off. This is value you may get without paying one cent."
Udemy,2020-04-09T14:32:49.000Z,4,"Udemy are great, I think I use them more than any other e-learning platform. I've learnt basic Javascript, advanced Python and I'm currently learning Django, all from udemy courses. I always find courses available for topics I need to train in.Not all courses are high quality, but I feel like I've got a knack for telling the pro's from the amateur's. I would like a bit more in the previews before buying, but I believe that's up to the course creators themselves and not the platform itself.Good site, more helpful to go deep and learn something than just using youtube tuts."
Udemy,2020-04-08T21:08:36.000Z,4,"I have done many courses on udemy, some courses are good and some are bad, that isn't udemys fault. However, I had a recent issue with one of my accounts and I emailed customer support and though it took 3-5 days to get back to me they solved my issue as soon as they replied. The site provides a great service as most of the videos load quite fast and the availability (up time) of the site is great."
Udemy,2020-04-08T09:22:10.000Z,2,Really unhappy - I bought learn biblical greek - for 11.99 discounted from 17.99however the first few seconds of the first lecture the tutor said you need to buy his book as the course was based around that book. I've requested an instant refund.
Udemy,2020-04-07T12:35:23.000Z,5,"I just want to say that this website is beyond awesome and it serves its purpose of helping people learn at very low prices. So thanks guys and keep up the great work! As for the bad reviews - I read them and I honestly think most of them are either written by the competition or really slow-minded people (hope this is not against the policy to write) - but most comments are because people are lazy, or they don't know how to read or understand basic things."
Udemy,2020-04-02T21:47:36.000Z,1,"Absolute joke. I enrolled on a free course. Yes it was free and maybe you should not look a gift horse in the mouth. However, YOu could barely understand the tutor, Sound comes complete with background noise and buzzing. I contacted the company who could not be bothered to respond. So I will look elsewhere. So glad i did not pay for the course."
Udemy,2020-03-29T11:36:03.000Z,2,I see a course I'd like to do for £14. As soon as i log in to buy the course it magically now costs £179. Pretty disgusting stuff :(
Udemy,2020-03-25T22:00:59.000Z,1,They don't have 1080p option. That makes the courses literally non watchable.
Udemy,2020-03-24T22:15:23.000Z,5,"Great courses, the prices are quite reasonable and I definitely recommend. I particularly recommend the JS tutorials by Brad Traversy!"
Udemy,2020-03-24T16:45:18.000Z,1,"Misleading, unscrupulous and a waste of time."
Udemy,2020-03-17T18:06:47.000Z,5,Because of the corona im home all the time so I'm learning new skills because of Udemy
Udemy,2020-03-05T16:49:21.000Z,5,Really awesome website for online education. I am using the website for many days. I have learned many things from the website. You can also try it.
Udemy,2020-03-03T20:00:52.000Z,1,"Advertised a price for a product. Went to checkout and and paid and  was charged a much higher price. As all the reviews below Udemy uses false advising, misleading prices and feels very much like a scam."
Udemy,2020-03-02T06:20:11.000Z,2,"everything is good, except videos buffer alot, I have 12mbps speed."
Udemy,2020-02-27T10:51:18.000Z,1,"Udemy only offers their best deals to people who have never made an account. You need to make multiple accounts over and over just to take advantage of fair course pricing.For example they will offer you courses at a very low price (up to 94% off) if you have never registered an account. You can then buy literally as many courses as you want ALL for this discounted rate.However after purchasing 1 or more courses in one go, you will never get courses for that kind of discount again.They will show you courses for the same discount some weeks in the future but then when you go to the checkout, they will tell you that you aren't eligible and they will increase the price automatically, as literally all of their discounts are only ever for NEW customers.Also they unfairly give some people discounts and others none at all. For example my girlfriend gets more discounts than I do for some reason despite us having the same number of courses purchased on our profiles. Why is it that she can get up to 94% off and I can only get 85% off. We are the same age, from the same location etc. So what's left... Sexism perhaps?What-ever Udemy is using in order to calculate who should get discounts, it's totally unfair. The only way to fight back is just to make new accounts any time that you want to buy a course and take advantage of them just offering these discounts to ""new users"".I'm really disgusted and honestly it just encourages people to get them from ""elsewhere"" for free. Udemy, you really need to clean up your act. Stop offering only ""new"" members these discounts. Don't offer new members 94% off but then offer your current members only 90% off and think that we are too stupid to notice, or won't care."
Udemy,2020-02-26T13:31:11.000Z,1,"It's a scam. I've not had audio for weeks and their customer service has ignored me. I filled out a form for refunds and they wanted me to list every URL for each course. The platform is not what the instructors explain in their classes. Content is helpful. Udemy is a horrible, non-responsive company."
Udemy,2020-02-22T12:23:09.000Z,4,"I've purchased 2 courses  (and 2 free courses) for only $10.99/course. I'm currently working on the python bootcamp and i've already learned alot. I'm thinking about purchasing some other courses on the intermediate level so I can enhance my knowledge on the matter. overall I think if you're willing to learn, this is a great and cheap way to do it in your free time. I don't have any of the complaints I see here from other people like the video's that aren't buffering and the prices that change. For me the prices are always 90% off... I would recommend using this site if you're interested in learning new things."
Udemy,2020-02-13T13:50:57.000Z,1,"Good content however, extremely bad user interface. Videos are constantly buffering and all in all, awful experience."
Udemy,2020-02-12T21:15:48.000Z,1,"They have 0 courses on religion in their ""religion"" section but have tons on witchcraft, positive thinking and the frequently debunked ""law of attraction""-in other words, all woo, no substance. They also have a course in stripping. I am not kidding. As if this is a legitimate career that should be fakely propagated as ""empowering."" What the heck is the wrong with these people."
Udemy,2020-02-08T09:17:40.000Z,1,scumbag sitethey change prices as you go through checkout and there's absolutely o way to email or contact them
Udemy,2020-02-07T20:55:19.000Z,1,The customer experience is really bad. They send standard templated responses.
Udemy,2020-01-28T21:41:51.000Z,1,I'm very disappointed about this Reiki videos.I can't each all of them.. Everytime that I want to do a practice. Something goes wrong.. I tried to be in contact with this people.. But never answer back 😠 I dont recommend it .
Udemy,2020-01-25T10:20:06.000Z,1,What a business model. The more you buy the more expensive it becomes. If you buy few courses you lose discount and if you open new account you get discount.
Udemy,2020-01-17T05:43:20.000Z,5,I loved the valuable lessons that I got on this website. Also nice discounts :)
Udemy,2020-01-17T02:43:45.000Z,3,They provide millions of tutorials but all are too expensive otherwise everything is great
Udemy,2020-01-13T04:18:13.000Z,2,"Most tutorials now are made with people that doesn't speak proper English and the quality of some videos are bad and they are very expensive, I had seen some videos that we on youtube already and they just uploaded on udemy and try to charge 20$ from the video that was already from youtube"
Udemy,2020-01-09T00:03:18.000Z,3,Best courses provided but price is little bit high
Udemy,2020-01-07T14:45:18.000Z,1,"The website hosts decent courses. Every course I purchased worked successfully and I have learned a lot from the videos that I watched. I learned how to program in Java, and the web development boot camp course that I took was great, but I do not trust the company at all.What ruins this site for me is the approach that the company takes with marketing its courses. It is dishonest and it tricks you into believing that what you are buying has a higher value, which inevitably puts pressure on the customer to buy as much as possible in the ""limited time"" that they have. I have spent about £200 because of this and two years later they still have a ""limited time deal"" on every time I check the website.Especially since they use countdown timers and frequent use of slogans such as ""reinvent yourself"" which tricks you into believing your spending will be for the betterment of yourself, which inevitably removes any shred of doubt from your purchasing with a good justification.There is always a ""mega sale"" happening, where every course on the website is dramatically reduced from £199.99 to just £9.99 for a ""limited time"". Not to mention that the course creators are independent to udemy, it is not the company that creates the courses, and taking from feedback posted on social media from a few creators, udemy completely rips off their profits.There is also no verification that the creator is posting original content. There have been reports of creators creating courses out of other peoples YouTube videos and selling them on udemy to make money out of other peoples work.I do not trust this company. Not because the courses are bad, or that they did not deliver what they said they would, but because of how devious they are with their marketing tactics. Unethical."
Udemy,2020-01-06T19:50:19.000Z,1,None of the videos worked !! the help chat had me on there for an hour and all the things they asked me to do to try and make the video work didnt work!!! dont waste your money on this!!!!!!!
Udemy,2020-01-05T16:47:43.000Z,5,"Awesome platform to learn new skills which could be new languages or IT skills or marketing. There are hundreds of courses waiting for discovery by you.Although I don't like the new design of courses window in Udemy. There are some difficulties sometimes in playing video according to audio. Also when I click new messages sometimes they are not displayed properly. I like Udemy because it gives me a chance to get a certificate after completing a course. Then I can share it on social media and for example, apply for a better job. It helps a bit.Udemy is awesome for building professional competence in the job market nowadays."
Udemy,2020-01-03T00:13:18.000Z,4,"What I like is that even some of the courses that you can bought, if the course didn't fill your expectations you can easly request a refund, most of the courses teachers answer your question very fast."
Udemy,2019-12-18T09:15:19.000Z,5,"I don’t understand the criticism toward the content. There are thousands of courses, most if not all have a preview and you can see comments. Yes, some comments might not be reliable but you’ll find ones that thoroughly describes the user experience in depth. Great courses (over 25hrs long) for £10  is more than a bargain. In my opinion, this is democratizing learning.  Some years ago, my employer might have paid around $2,000 for courses that I can find here at a fraction of the cost.I’ve compared Linda (now LinkedIn Learning), Coursera and Udemy and the best value for money is by far Udemy."
Udemy,2019-12-13T23:55:14.000Z,5,It is a very cool platform where you can study everything you want for a cheap price. I like this platform.
Udemy,2019-12-11T17:03:39.000Z,5,"good stuff, very helpful"
Udemy,2019-12-05T18:47:15.000Z,1,"As a first timer to Udemy i opted to give them a go and sign up, after simply typing into Google Search ""Learn python programming for beginners"". Sign up was super straight forward. Hell, i had 4 courses in my wishlist within an hour and was ready to add my final choice to a cart and make use of the cyber monday offer still going. What changed my mind and made me close my account immediately without purchase?!Reading all the SCAM warnings and bad reviews of Udemy on Trustpilot, especially about payments and refunds."
Udemy,2019-12-03T18:33:27.000Z,1,"I purchase some courses there. Some of them are good, some are garbage.However, I was want to get one course in Udemy again today despite of context is relative to my career.I purchase it with a credit card with the correct info; somehow, it failed to process but charged me 1 us dollar.I contact the customer service and find out he is unreliable, dishonestly, discountable and impatience to solve and explain the issue with me. He basically throws the ball to my bank to solve the issue by saying the fee will reverse immediately and this fee is charged by the bank while I sent him the evidence of screenshot from my account. I would say be careful to choose the courses and better never need to deal with customer service."
Udemy,2019-11-20T12:11:27.000Z,1,"I have bought one of the courses, which is impossible to listen to: strong Asian accent and extremely poor content. Visual supporting material doesn’t correspond to what the speaker is speaking about.When I went to the Udemy website it says they have flexible REFUND system. There’s a catch though: if you used Apple phone to download the app (like most of the users do), you can’t get a refund. You can only get credit back to your account, which you can use to get another course BUT ONLY on PC!!! Now it looks like I have to buy a PC to try another course.It’s undeliverable that Udemy DOESN'T check quality of the lectures it puts o its app. What i have seen looked more like a joke!DON’T WASTE MONEY! Just go to youtube, you’ll get better quality for free."
Udemy,2019-11-14T08:55:55.000Z,1,"this platform used to be good, now its not - scammy everchanging prices, 0 QA, half the courses are not even worth to learn for free. too bad i cant give negative stars"
Udemy,2019-11-12T10:10:51.000Z,3,"There is way too much content when it comes to general topics. There should be more subject specific classes. Also, the prices always changing and it makes you feel bad when you see the price just droped after you bought the class 2 minutes ago..."
Udemy,2019-11-12T07:51:06.000Z,1,The price is changing with every click :) from 10$ to 199$. Great job Udemy.
Udemy,2019-11-11T12:56:43.000Z,2,"I did Tara Brach's course for anxiety and sleep. I have to admit I was really disappointed with it. I am a huge fa of Tara Brach and have for a number of years listened to her reflections and meditations as well as watching many of her video talks, so was looking forward to some new insights from her here as I suffer badly with chronic insomnia (and anxiety, as a result of this). But what I found was lots of re-hashed material with the label Anxiety & Insomnia stamped on it, a great deal of which I had already heard. As far as the insomnia was concerned, this was covered with a mere 7 minutes towards the end but all of this info was on her community wisdom section of her website at the end. I know it wasn't an expensive course, but I really was disappointed and wanted something more tailored rather than [re-existing material being rather clunkily cut and paste into a course."
Udemy,2019-11-07T13:09:13.000Z,2,Fake prices that change all the time and most courses are horrible and worthless. You have to be really picky when going on this site.
Udemy,2019-10-31T07:53:46.000Z,2,"good prices, horrible content."
Udemy,2019-11-01T09:06:57.000Z,5,"I have been using Udemy Courses since 2015 and it rocks !For me it is the best ratio price/quality in online elearning MOC resources.The very few times I bought a course that  did not satisfied me, they refund me without further question.For me Udemy is really a great resource."
Udemy,2019-10-25T13:06:31.000Z,4,Great Place And very helpful to learn Recommended!
Udemy,2019-10-24T21:09:48.000Z,5,I am amazed by their customer service. Incredible fast response and extremely helpful. Thank you
Udemy,2019-10-23T07:20:44.000Z,1,"horrible support. Courses are hit-or-miss. Most prices look scammy, for example a 1 hour course has a 95% discount from like 200$ to 10$ for a ""LIMITED TIME"" of forever."
Udemy,2019-10-19T18:02:32.000Z,1,"I would not recommed you to use this platform as an instructor. It is very unprofessional.I contact them per Email and waiting over 1 Week for a Respond. They deactivated my Course which had huge following. I sent them a Verification Video. They are still not answering my emails and not changing status of my course to active. My whole following are waiting. Chatsupport said me this process takes less than 24h. I am waiting for them to review a 10 second video almost 5 days. They are very unprofessional. Live chat is just garbage. They are not telling more than ""you need to wait"" No help.This is pissing me off because they are just not email back even if it takes less than 1 minute to verify my course back again.I will change my platform in the future. I would not recommend you to use this platform."
Udemy,2019-10-14T21:16:33.000Z,3,"Some excellent courses here. Refunds given on two courses as one lady presenter looked asleep, messy hair and was not professional. Another running some coaching and therapy courses are not very good, I signed up for self help."
Udemy,2019-10-13T22:25:14.000Z,3,"I would like to leave  two and a half stars but the option does not seem to be there to do that. I have been buying these courses for years now and I can honestly say that I have not been able to complete any of them to the way they're intended. Despite the extensive tutor work that seems to go into them I have found them to be almost  useless because what seems to work for the instructor simply doesn't work for the student.If you tried to follow the instructions word for word, screen for screen you will find yourself unable to do so because tabs are missing, functions do not appear, error messages occur for no reason that can be addressed quickly and easily for any novice. To find answers you will have to go outside of the tuition framework in a hit and miss process that will often take you way outside the framework or scope of what is being taught. You will often end up working with a totally new version of what your'e trying to learn, seeking new instructions that are again hit or miss. The only way to learn is with an instructor right there in front of you experiencing exactly what you're experiencing on the screen at the time it is happening for you. This way the theory and practice can come to together in a way a novice can learn. That way the tutor will have to fix the things happening (or not!) on the students screen in a way that.s relevant to the framework of what s(he) is trying to teach: not several advanced levels above to fix the problems with the lesson that completely spoil the experience by the time the student has got to it."
Udemy,2019-10-06T08:16:37.000Z,5,"Great place to learn, as a student, about almost anything you can think of.On the other hand it is great that anyone can become a teacher using only their computer.Great times!"
Udemy,2019-10-04T09:03:29.000Z,3,"I'd give it 5 stars if their pricing wasn't so fake and screwed up.One day coursed will be $200, the next they'll be $12. It comes off as disingenuous and I don't understand why they constantly have ""sales"" which are essentially the REAL prices.Disregarding the pricing, there are a lot of great instructors and courses."
Udemy,2019-09-30T16:47:12.000Z,2,Facebook ad. Every time I opened the same link from a different device there was different pricing. This is bad business practice. I've got 3 screenshots within 5 minutes each one having a different price from the SAME course.. DON'T BE OVERCHARGED BECAUSE OF THIS.
Udemy,2019-09-29T17:58:20.000Z,5,"very prompt and helpful customer service I realized i had signed up for a course but couldn't find it, after going through the steps and issuing a ticket i apparently had a typo in the email that i used  and the issue was resolved in under 30 min from issuing the ticket, shout out to Jessie who helped me with the issue"
Udemy,2019-09-24T14:29:33.000Z,1,"I wish I could give this company 0 star. I have been an Instructor on this platform for 6 months now, just providing free sample courses to students who are interested in my area and want to learn it. I have my own website and sell courses on there without Udemy and have been quite successfully too, but thought I'd try Udemy to see if this made changes for me and brought in new students. Unfortunately, the quality of students is poor. A lot of students enrol onto courses and do not do the work including assignments or downloadable work and many do not even watch all of the video lessons. Many are, quite frankly, ""lazy"" students who think that being spoon fed is the only way to learn anything. These students exist in Universities too and our school classrooms, but they seem to be bred on Udemy. For Udemy to then allow these same lazy students to actually rate and leave a comment for Instructors on their courses especially when they have not taken even a third of the classes or done any assignments, is beyond ridiculous! Students complain about free courses, free resources, free anything... these are the same poor quality students who would not thrive in normal life and real classrooms. I'm sorry to say but Udemy is not a place to learn, but a popularity content amongst students who want to be entertained and be spoon-fed and not actually do any of the work or learning. I think Udemy suits Instructors who are similar to their students, who do not have a real speciality and can somehow entertain students with their ""knowledge"". There are few exceptional experts in their fields on this platform but they are very rare - other than that you are really just learning from any old person off the street who decided to create a course and I am embarrassed to have my course on there. I am now trying to pursue Udemy to get my course off there because I feel embarrassed to have my name associated with this cheap ""school"". Furthermore, Udemy never provide accurate and timely reports on student and course status. For example, when I reached 1000 enrolled students, they sent an email then to tell me by first student had enrolled... very delayed and just poor all round service with a poor looking site and ""old"" feel. Their rules for ratings is ridiculous. For example, I had students leave comments like ""excellent course"" but with a 1-star rating, which is clearly the student mis-clicking the star rating they actually wanted to give, or just being lazy. This happens A LOT, and despite complaints to Udemy, Udemy themselves are too lazy to do anything about. The reason this affects Instructors is because this obviously affects the overall star-rating on course as a whole. For a course that's completely free, and I am making absolutely no money from it, all this headache and damage to reputation is not worth it. My main issue has been this unfairness around course ratings. A good school or university would never allow a student to pass or move on to another module on a course without completing prior modules, let along rate the school! Only good thing about Udemy is their chat service - they have good support staff on the other end who try their best and respond pretty quickly.I advice anyone who truly cares and respects teaching their field and has been thinking about using Udemy... please stay clear of it. I give it a few more years before it gets the official stamp of being a dumping ground for both poor quality students and courses! Stay away!"
